match_id,innings,batting_team,over,over_runs,legal_balls,wickets,over_run_rate,wicket_over,high_scoring_over,momentum
1529285,2,Gujarat Titans,2,6,6,1,6.0,1,0,Medium
1529285,2,Gujarat Titans,3,13,6,0,13.0,0,0,High
1529285,2,Gujarat Titans,4,2,6,1,2.0,1,0,Low
1529285,2,Gujarat Titans,5,12,6,0,12.0,0,0,High
1529285,2,Gujarat Titans,6,17,6,0,17.0,0,1,Very High
1529285,2,Gujarat Titans,7,8,6,1,8.0,1,0,Medium
1529285,2,Gujarat Titans,8,8,6,0,8.0,0,0,Medium
1529285,2,Gujarat Titans,9,7,6,0,7.0,0,0,Medium
1529285,2,Gujarat Titans,10,13,6,2,13.0,1,0,High
1529285,2,Gujarat Titans,11,10,6,0,10.0,0,0,High
1529285,2,Gujarat Titans,12,5,6,0,5.0,0,0,Low
1529285,2,Gujarat Titans,13,4,6,1,4.0,1,0,Low
1529285,2,Gujarat Titans,14,4,6,0,4.0,0,0,Low
1529285,2,Gujarat Titans,15,13,5,0,15.6,0,0,High
1529286,1,Rajasthan Royals,0,7,6,1,7.0,1,0,Medium
1529286,1,Rajasthan Royals,1,5,6,1,5.0,1,0,Low
1529286,1,Rajasthan Royals,2,9,6,0,9.0,0,0,Medium
1529286,1,Rajasthan Royals,3,8,6,0,8.0,0,0,Medium
1529286,1,Rajasthan Royals,4,7,6,0,7.0,0,0,Medium
1529286,1,Rajasthan Royals,5,20,6,0,20.0,0,1,Very High
1529286,1,Rajasthan Royals,6,8,6,0,8.0,0,0,Medium
1529286,1,Rajasthan Royals,7,7,6,0,7.0,0,0,Medium
1529286,1,Rajasthan Royals,8,14,6,0,14.0,0,0,High
1529286,1,Rajasthan Royals,9,6,6,0,6.0,0,0,Medium
1529286,1,Rajasthan Royals,10,15,6,0,15.0,0,1,Very High
1529286,1,Rajasthan Royals,11,10,6,1,10.0,1,0,High
1529286,1,Rajasthan Royals,12,5,6,0,5.0,0,0,Low
1529286,1,Rajasthan Royals,13,9,6,0,9.0,0,0,Medium
1529286,1,Rajasthan Royals,14,17,6,0,17.0,0,1,Very High
1529286,1,Rajasthan Royals,15,15,6,0,15.0,0,1,Very High
1529286,1,Rajasthan Royals,16,11,6,2,11.0,1,0,High
1529286,1,Rajasthan Royals,17,20,6,0,20.0,0,1,Very High
1529286,1,Rajasthan Royals,18,14,6,0,14.0,0,0,High
1529286,1,Rajasthan Royals,19,18,6,1,18.0,1,1,Very High
1529286,2,Delhi Capitals,0,11,6,0,11.0,0,0,High
1529286,2,Delhi Capitals,1,8,6,0,8.0,0,0,Medium
1529286,2,Delhi Capitals,2,15,6,0,15.0,0,1,Very High
1529286,2,Delhi Capitals,3,15,6,0,15.0,0,1,Very High
1529286,2,Delhi Capitals,4,10,6,0,10.0,0,0,High
1529286,2,Delhi Capitals,5,11,6,0,11.0,0,0,High
1529286,2,Delhi Capitals,6,8,6,0,8.0,0,0,Medium
1529286,2,Delhi Capitals,7,10,6,0,10.0,0,0,High
1529286,2,Delhi Capitals,8,20,6,0,20.0,0,1,Very High
1529286,2,Delhi Capitals,9,5,6,1,5.0,1,0,Low
1529286,2,Delhi Capitals,10,7,6,0,7.0,0,0,Medium
1529286,2,Delhi Capitals,11,18,6,0,18.0,0,1,Very High
1529286,2,Delhi Capitals,12,10,6,0,10.0,0,0,High
1529286,2,Delhi Capitals,13,18,6,0,18.0,0,1,Very High
1529286,2,Delhi Capitals,14,7,6,1,7.0,1,0,Medium
1529286,2,Delhi Capitals,15,11,6,1,11.0,1,0,High
1529286,2,Delhi Capitals,16,12,6,0,12.0,0,0,High
1529286,2,Delhi Capitals,17,15,6,0,15.0,0,1,Very High
1529286,2,Delhi Capitals,18,9,6,0,9.0,0,0,Medium
1529286,2,Delhi Capitals,19,5,1,0,30.0,0,0,Low
1529287,1,Mumbai Indians,0,1,6,0,1.0,0,0,Low
1529287,1,Mumbai Indians,1,4,6,1,4.0,1,0,Low
1529287,1,Mumbai Indians,2,15,6,0,15.0,0,1,Very High
1529287,1,Mumbai Indians,3,9,6,0,9.0,0,0,Medium
1529287,1,Mumbai Indians,4,18,6,0,18.0,0,1,Very High
1529287,1,Mumbai Indians,5,10,6,0,10.0,0,0,High
1529287,1,Mumbai Indians,6,6,6,1,6.0,1,0,Medium
1529287,1,Mumbai Indians,7,7,6,0,7.0,0,0,Medium
1529287,1,Mumbai Indians,8,7,6,0,7.0,0,0,Medium
1529287,1,Mumbai Indians,9,13,6,0,13.0,0,0,High
1529287,1,Mumbai Indians,10,10,6,1,10.0,1,0,High
1529287,1,Mumbai Indians,11,6,6,0,6.0,0,0,Medium
1529287,1,Mumbai Indians,12,4,6,1,4.0,1,0,Low
1529287,1,Mumbai Indians,13,3,6,0,3.0,0,0,Low
1529287,1,Mumbai Indians,14,7,6,0,7.0,0,0,Medium
1529287,1,Mumbai Indians,15,4,6,0,4.0,0,0,Low
1529287,1,Mumbai Indians,16,11,6,1,11.0,1,0,High
1529287,1,Mumbai Indians,17,7,6,1,7.0,1,0,Medium
1529287,1,Mumbai Indians,18,4,6,0,4.0,0,0,Low
1529287,1,Mumbai Indians,19,13,6,1,13.0,1,0,High
1529287,2,Chennai Super Kings,0,7,6,0,7.0,0,0,Medium
1529287,2,Chennai Super Kings,1,6,6,1,6.0,1,0,Medium
1529287,2,Chennai Super Kings,2,17,6,0,17.0,0,1,Very High
1529287,2,Chennai Super Kings,3,7,6,0,7.0,0,0,Medium
1529287,2,Chennai Super Kings,4,18,6,0,18.0,0,1,Very High
1529287,2,Chennai Super Kings,5,7,6,1,7.0,1,0,Medium
1529287,2,Chennai Super Kings,6,7,6,0,7.0,0,0,Medium
1529287,2,Chennai Super Kings,7,11,6,0,11.0,0,0,High
1529287,2,Chennai Super Kings,8,5,6,0,5.0,0,0,Low
1529287,2,Chennai Super Kings,9,7,6,0,7.0,0,0,Medium
1529287,2,Chennai Super Kings,10,5,6,0,5.0,0,0,Low
1529287,2,Chennai Super Kings,11,10,6,0,10.0,0,0,High
1529287,2,Chennai Super Kings,12,7,6,0,7.0,0,0,Medium
1529287,2,Chennai Super Kings,13,8,6,0,8.0,0,0,Medium
1529287,2,Chennai Super Kings,14,7,6,0,7.0,0,0,Medium
1529287,2,Chennai Super Kings,15,9,6,0,9.0,0,0,Medium
1529287,2,Chennai Super Kings,16,14,6,0,14.0,0,0,High
1529287,2,Chennai Super Kings,17,4,6,0,4.0,0,0,Low
1529287,2,Chennai Super Kings,18,4,1,0,24.0,0,0,Low
1529288,1,Sunrisers Hyderabad,0,9,6,0,9.0,0,0,Medium
1529288,1,Sunrisers Hyderabad,1,17,6,0,17.0,0,1,Very High
1529288,1,Sunrisers Hyderabad,2,11,6,0,11.0,0,0,High
1529288,1,Sunrisers Hyderabad,3,8,6,1,8.0,1,0,Medium
1529288,1,Sunrisers Hyderabad,4,14,6,0,14.0,0,0,High
1529288,1,Sunrisers Hyderabad,5,12,6,0,12.0,0,0,High
1529288,1,Sunrisers Hyderabad,6,13,6,0,13.0,0,0,High
1529288,1,Sunrisers Hyderabad,7,5,6,0,5.0,0,0,Low
1529288,1,Sunrisers Hyderabad,8,16,6,1,16.0,1,1,Very High
1529288,1,Sunrisers Hyderabad,9,2,6,0,2.0,0,0,Low
1529288,1,Sunrisers Hyderabad,10,14,6,1,14.0,1,0,High
1529288,1,Sunrisers Hyderabad,11,4,6,1,4.0,1,0,Low
1529288,1,Sunrisers Hyderabad,12,6,6,0,6.0,0,0,Medium
1529288,1,Sunrisers Hyderabad,13,4,6,1,4.0,1,0,Low
1529288,1,Sunrisers Hyderabad,14,4,6,0,4.0,0,0,Low
1529288,1,Sunrisers Hyderabad,15,9,6,2,9.0,1,0,Medium
1529288,1,Sunrisers Hyderabad,16,8,6,1,8.0,1,0,Medium
1529288,1,Sunrisers Hyderabad,17,3,6,1,3.0,1,0,Low
1529288,1,Sunrisers Hyderabad,18,6,6,1,6.0,1,0,Medium
1529288,2,Kolkata Knight Riders,0,8,6,0,8.0,0,0,Medium
1529288,2,Kolkata Knight Riders,1,6,6,0,6.0,0,0,Medium
1529288,2,Kolkata Knight Riders,2,8,6,0,8.0,0,0,Medium
1529288,2,Kolkata Knight Riders,3,27,6,1,27.0,1,1,Very High
1529288,2,Kolkata Knight Riders,4,6,6,0,6.0,0,0,Medium
1529288,2,Kolkata Knight Riders,5,16,6,0,16.0,0,1,Very High
1529288,2,Kolkata Knight Riders,6,8,6,0,8.0,0,0,Medium
1529288,2,Kolkata Knight Riders,7,10,6,0,10.0,0,0,High
1529288,2,Kolkata Knight Riders,8,10,6,0,10.0,0,0,High
1529288,2,Kolkata Knight Riders,9,6,6,0,6.0,0,0,Medium
1529288,2,Kolkata Knight Riders,10,5,6,0,5.0,0,0,Low
1529288,2,Kolkata Knight Riders,11,9,6,0,9.0,0,0,Medium
1529288,2,Kolkata Knight Riders,12,3,6,0,3.0,0,0,Low
1529288,2,Kolkata Knight Riders,13,7,6,0,7.0,0,0,Medium
1529288,2,Kolkata Knight Riders,14,4,6,1,4.0,1,0,Low
1529288,2,Kolkata Knight Riders,15,10,6,0,10.0,0,0,High
1529288,2,Kolkata Knight Riders,16,10,6,1,10.0,1,0,High
1529288,2,Kolkata Knight Riders,17,7,6,0,7.0,0,0,Medium
1529288,2,Kolkata Knight Riders,18,9,2,0,27.0,0,0,Medium
1529289,1,Punjab Kings,0,6,6,2,6.0,1,0,Medium
1529289,1,Punjab Kings,1,11,6,0,11.0,0,0,High
1529289,1,Punjab Kings,2,6,6,0,6.0,0,0,Medium
1529289,1,Punjab Kings,3,4,6,0,4.0,0,0,Low
1529289,1,Punjab Kings,4,8,6,0,8.0,0,0,Medium
1529289,1,Punjab Kings,5,0,6,1,0.0,1,0,Low
1529289,1,Punjab Kings,6,4,6,1,4.0,1,0,Low
1529289,1,Punjab Kings,7,6,6,0,6.0,0,0,Medium
1529289,1,Punjab Kings,8,2,6,1,2.0,1,0,Low
1529289,1,Punjab Kings,9,4,6,0,4.0,0,0,Low
1529289,1,Punjab Kings,10,11,6,0,11.0,0,0,High
1529289,1,Punjab Kings,11,4,6,0,4.0,0,0,Low
1529289,1,Punjab Kings,12,15,6,0,15.0,0,1,Very High
1529289,1,Punjab Kings,13,27,6,0,27.0,0,1,Very High
1529289,1,Punjab Kings,14,10,6,0,10.0,0,0,High
1529289,1,Punjab Kings,15,8,6,1,8.0,1,0,Medium
1529289,1,Punjab Kings,16,8,6,0,8.0,0,0,Medium
1529289,1,Punjab Kings,17,7,6,2,7.0,1,0,Medium
1529289,1,Punjab Kings,18,8,6,0,8.0,0,0,Medium
1529289,1,Punjab Kings,19,14,6,1,14.0,1,0,High
1529289,2,Gujarat Titans,0,12,6,0,12.0,0,0,High
1529289,2,Gujarat Titans,1,6,6,1,6.0,1,0,Medium
1529289,2,Gujarat Titans,2,7,6,0,7.0,0,0,Medium
1529289,2,Gujarat Titans,3,8,6,0,8.0,0,0,Medium
1529289,2,Gujarat Titans,4,16,6,0,16.0,0,1,Very High
1529289,2,Gujarat Titans,5,9,6,0,9.0,0,0,Medium
1529289,2,Gujarat Titans,6,6,6,0,6.0,0,0,Medium
1529289,2,Gujarat Titans,7,5,6,0,5.0,0,0,Low
1529289,2,Gujarat Titans,8,4,6,1,4.0,1,0,Low
1529289,2,Gujarat Titans,9,5,6,0,5.0,0,0,Low
1529289,2,Gujarat Titans,10,14,6,0,14.0,0,0,High
1529289,2,Gujarat Titans,11,7,6,1,7.0,1,0,Medium
1529289,2,Gujarat Titans,12,4,6,0,4.0,0,0,Low
1529289,2,Gujarat Titans,13,13,6,0,13.0,0,0,High
1529289,2,Gujarat Titans,14,8,6,1,8.0,1,0,Medium
1529289,2,Gujarat Titans,15,4,6,0,4.0,0,0,Low
1529289,2,Gujarat Titans,16,12,6,1,12.0,1,0,High
1529289,2,Gujarat Titans,17,7,6,0,7.0,0,0,Medium
1529289,2,Gujarat Titans,18,6,6,1,6.0,1,0,Medium
1529289,2,Gujarat Titans,19,14,5,0,16.8,0,0,High
1529290,1,Lucknow Super Giants,0,11,6,0,11.0,0,0,High
1529290,1,Lucknow Super Giants,1,10,6,0,10.0,0,0,High
1529290,1,Lucknow Super Giants,2,9,6,1,9.0,1,0,Medium
1529290,1,Lucknow Super Giants,3,21,6,0,21.0,0,1,Very High
1529290,1,Lucknow Super Giants,4,20,6,0,20.0,0,1,Very High
1529290,1,Lucknow Super Giants,5,19,6,0,19.0,0,1,Very High
1529290,1,Lucknow Super Giants,6,16,6,0,16.0,0,1,Very High
1529290,1,Lucknow Super Giants,7,17,6,0,17.0,0,1,Very High
1529290,1,Lucknow Super Giants,8,4,6,2,4.0,1,0,Low
1529290,1,Lucknow Super Giants,9,14,6,0,14.0,0,0,High
1529290,1,Lucknow Super Giants,10,14,6,1,14.0,1,0,High
1529290,1,Lucknow Super Giants,11,5,6,0,5.0,0,0,Low
1529290,1,Lucknow Super Giants,12,4,6,1,4.0,1,0,Low
1529290,1,Lucknow Super Giants,13,7,6,0,7.0,0,0,Medium
1529290,1,Lucknow Super Giants,14,4,6,0,4.0,0,0,Low
1529290,1,Lucknow Super Giants,15,17,6,0,17.0,0,1,Very High
1529290,1,Lucknow Super Giants,16,14,6,0,14.0,0,0,High
1529290,1,Lucknow Super Giants,17,9,6,0,9.0,0,0,Medium
1529290,1,Lucknow Super Giants,18,7,6,0,7.0,0,0,Medium
1529290,1,Lucknow Super Giants,19,6,6,0,6.0,0,0,Medium
1529290,2,Mumbai Indians,0,10,6,0,10.0,0,0,High
1529290,2,Mumbai Indians,1,11,6,0,11.0,0,0,High
1529290,2,Mumbai Indians,2,14,6,0,14.0,0,0,High
1529290,2,Mumbai Indians,3,9,6,0,9.0,0,0,Medium
1529290,2,Mumbai Indians,4,6,6,0,6.0,0,0,Medium
1529290,2,Mumbai Indians,5,21,6,0,21.0,0,1,Very High
1529290,2,Mumbai Indians,6,16,6,0,16.0,0,1,Very High
1529290,2,Mumbai Indians,7,11,6,0,11.0,0,0,High
1529290,2,Mumbai Indians,8,23,6,0,23.0,0,1,Very High
1529290,2,Mumbai Indians,9,6,6,0,6.0,0,0,Medium
1529290,2,Mumbai Indians,10,17,6,1,17.0,1,1,Very High
1529290,2,Mumbai Indians,11,14,6,0,14.0,0,0,High
1529290,2,Mumbai Indians,12,14,6,0,14.0,0,0,High
1529290,2,Mumbai Indians,13,5,6,1,5.0,1,0,Low
1529290,2,Mumbai Indians,14,10,6,0,10.0,0,0,High
1529290,2,Mumbai Indians,15,3,6,1,3.0,1,0,Low
1529290,2,Mumbai Indians,16,12,6,0,12.0,0,0,High
1529290,2,Mumbai Indians,17,16,6,1,16.0,1,1,Very High
1529290,2,Mumbai Indians,18,11,4,0,16.5,0,0,High
1529291,1,Delhi Capitals,0,8,6,0,8.0,0,0,Medium
1529291,1,Delhi Capitals,1,5,6,0,5.0,0,0,Low
1529291,1,Delhi Capitals,2,6,6,0,6.0,0,0,Medium
1529291,1,Delhi Capitals,3,10,6,1,10.0,1,0,High
1529291,1,Delhi Capitals,4,7,6,0,7.0,0,0,Medium
1529291,1,Delhi Capitals,5,1,6,1,1.0,1,0,Low
1529291,1,Delhi Capitals,6,8,6,0,8.0,0,0,Medium
1529291,1,Delhi Capitals,7,7,6,1,7.0,1,0,Medium
1529291,1,Delhi Capitals,8,5,6,0,5.0,0,0,Low
1529291,1,Delhi Capitals,9,5,6,1,5.0,1,0,Low
1529291,1,Delhi Capitals,10,7,6,1,7.0,1,0,Medium
1529291,1,Delhi Capitals,11,4,6,0,4.0,0,0,Low
1529291,1,Delhi Capitals,12,4,6,0,4.0,0,0,Low
1529291,1,Delhi Capitals,13,10,6,0,10.0,0,0,High
1529291,1,Delhi Capitals,14,10,6,0,10.0,0,0,High
1529291,1,Delhi Capitals,15,12,6,0,12.0,0,0,High
1529291,1,Delhi Capitals,16,7,6,0,7.0,0,0,Medium
1529291,1,Delhi Capitals,17,14,6,0,14.0,0,0,High
1529291,1,Delhi Capitals,18,5,6,1,5.0,1,0,Low
1529291,1,Delhi Capitals,19,20,6,1,20.0,1,1,Very High
1529291,2,Chennai Super Kings,0,3,6,0,3.0,0,0,Low
1529291,2,Chennai Super Kings,1,12,6,0,12.0,0,0,High
1529291,2,Chennai Super Kings,2,7,6,0,7.0,0,0,Medium
1529291,2,Chennai Super Kings,3,2,6,1,2.0,1,0,Low
1529291,2,Chennai Super Kings,4,4,6,0,4.0,0,0,Low
1529291,2,Chennai Super Kings,5,16,6,0,16.0,0,1,Very High
1529291,2,Chennai Super Kings,6,5,6,1,5.0,1,0,Low
1529291,2,Chennai Super Kings,7,8,6,0,8.0,0,0,Medium
1529291,2,Chennai Super Kings,8,9,6,0,9.0,0,0,Medium
1529291,2,Chennai Super Kings,9,8,6,0,8.0,0,0,Medium
1529291,2,Chennai Super Kings,10,4,6,0,4.0,0,0,Low
1529291,2,Chennai Super Kings,11,18,6,0,18.0,0,1,Very High
1529291,2,Chennai Super Kings,12,9,6,0,9.0,0,0,Medium
1529291,2,Chennai Super Kings,13,1,6,0,1.0,0,0,Low
1529291,2,Chennai Super Kings,14,20,6,0,20.0,0,1,Very High
1529291,2,Chennai Super Kings,15,12,6,0,12.0,0,0,High
1529291,2,Chennai Super Kings,16,11,6,0,11.0,0,0,High
1529291,2,Chennai Super Kings,17,10,3,0,20.0,0,0,High
1529292,1,Sunrisers Hyderabad,0,11,6,0,11.0,0,0,High
1529292,1,Sunrisers Hyderabad,1,21,6,0,21.0,0,1,Very High
1529292,1,Sunrisers Hyderabad,2,16,6,0,16.0,0,1,Very High
1529292,1,Sunrisers Hyderabad,3,6,6,1,6.0,1,0,Medium
1529292,1,Sunrisers Hyderabad,4,11,6,0,11.0,0,0,High
1529292,1,Sunrisers Hyderabad,5,14,6,0,14.0,0,0,High
1529292,1,Sunrisers Hyderabad,6,7,6,1,7.0,1,0,Medium
1529292,1,Sunrisers Hyderabad,7,8,6,0,8.0,0,0,Medium
1529292,1,Sunrisers Hyderabad,8,13,6,0,13.0,0,0,High
1529292,1,Sunrisers Hyderabad,9,11,6,0,11.0,0,0,High
1529292,1,Sunrisers Hyderabad,10,6,6,0,6.0,0,0,Medium
1529292,1,Sunrisers Hyderabad,11,10,6,0,10.0,0,0,High
1529292,1,Sunrisers Hyderabad,12,13,6,0,13.0,0,0,High
1529292,1,Sunrisers Hyderabad,13,21,6,0,21.0,0,1,Very High
1529292,1,Sunrisers Hyderabad,14,6,6,1,6.0,1,0,Medium
1529292,1,Sunrisers Hyderabad,15,8,6,0,8.0,0,0,Medium
1529292,1,Sunrisers Hyderabad,16,17,6,0,17.0,0,1,Very High
1529292,1,Sunrisers Hyderabad,17,13,6,0,13.0,0,0,High
1529292,1,Sunrisers Hyderabad,18,10,6,0,10.0,0,0,High
1529292,1,Sunrisers Hyderabad,19,13,6,1,13.0,1,0,High
1529292,2,Punjab Kings,0,4,6,1,4.0,1,0,Low
1529292,2,Punjab Kings,1,6,6,1,6.0,1,0,Medium
1529292,2,Punjab Kings,2,13,6,0,13.0,0,0,High
1529292,2,Punjab Kings,3,6,6,1,6.0,1,0,Medium
1529292,2,Punjab Kings,4,19,6,0,19.0,0,1,Very High
1529292,2,Punjab Kings,5,9,6,0,9.0,0,0,Medium
1529292,2,Punjab Kings,6,7,6,1,7.0,1,0,Medium
1529292,2,Punjab Kings,7,5,6,0,5.0,0,0,Low
1529292,2,Punjab Kings,8,5,6,0,5.0,0,0,Low
1529292,2,Punjab Kings,9,16,6,0,16.0,0,1,Very High
1529292,2,Punjab Kings,10,18,6,0,18.0,0,1,Very High
1529292,2,Punjab Kings,11,5,6,1,5.0,1,0,Low
1529292,2,Punjab Kings,12,7,6,1,7.0,1,0,Medium
1529292,2,Punjab Kings,13,5,6,0,5.0,0,0,Low
1529292,2,Punjab Kings,14,4,6,0,4.0,0,0,Low
1529292,2,Punjab Kings,15,12,6,0,12.0,0,0,High
1529292,2,Punjab Kings,16,16,6,0,16.0,0,1,Very High
1529292,2,Punjab Kings,17,10,6,0,10.0,0,0,High
1529292,2,Punjab Kings,18,19,6,0,19.0,0,1,Very High
1529292,2,Punjab Kings,19,15,6,1,15.0,1,1,Very High
1529293,1,Lucknow Super Giants,0,5,6,0,5.0,0,0,Low
1529293,1,Lucknow Super Giants,1,13,6,0,13.0,0,0,High
1529293,1,Lucknow Super Giants,2,9,6,0,9.0,0,0,Medium
1529293,1,Lucknow Super Giants,3,12,6,0,12.0,0,0,High
1529293,1,Lucknow Super Giants,4,17,6,0,17.0,0,1,Very High
1529293,1,Lucknow Super Giants,5,12,6,0,12.0,0,0,High
1529293,1,Lucknow Super Giants,6,12,6,0,12.0,0,0,High
1529293,1,Lucknow Super Giants,7,6,6,0,6.0,0,0,Medium
1529293,1,Lucknow Super Giants,8,9,6,0,9.0,0,0,Medium
1529293,1,Lucknow Super Giants,9,3,6,1,3.0,1,0,Low
1529293,1,Lucknow Super Giants,10,11,6,0,11.0,0,0,High
1529293,1,Lucknow Super Giants,11,6,6,0,6.0,0,0,Medium
1529293,1,Lucknow Super Giants,12,10,6,0,10.0,0,0,High
1529293,1,Lucknow Super Giants,13,20,6,0,20.0,0,1,Very High
1529293,1,Lucknow Super Giants,14,10,6,0,10.0,0,0,High
1529293,1,Lucknow Super Giants,15,10,6,0,10.0,0,0,High
1529293,1,Lucknow Super Giants,16,18,6,1,18.0,1,1,Very High
1529293,1,Lucknow Super Giants,17,10,6,0,10.0,0,0,High
1529293,1,Lucknow Super Giants,18,16,6,1,16.0,1,1,Very High
1529293,2,Royal Challengers Bengaluru,0,9,6,1,9.0,1,0,Medium
1529293,2,Royal Challengers Bengaluru,1,8,6,1,8.0,1,0,Medium
1529293,2,Royal Challengers Bengaluru,2,3,6,0,3.0,0,0,Low
1529293,2,Royal Challengers Bengaluru,3,6,6,0,6.0,0,0,Medium
1529293,2,Royal Challengers Bengaluru,4,9,6,0,9.0,0,0,Medium
1529293,2,Royal Challengers Bengaluru,5,10,6,0,10.0,0,0,High
1529293,2,Royal Challengers Bengaluru,6,15,6,0,15.0,0,1,Very High
1529293,2,Royal Challengers Bengaluru,7,9,6,0,9.0,0,0,Medium
1529293,2,Royal Challengers Bengaluru,8,17,6,0,17.0,0,1,Very High
1529293,2,Royal Challengers Bengaluru,9,18,6,0,18.0,0,1,Very High
1529293,2,Royal Challengers Bengaluru,10,3,6,2,3.0,1,0,Low
1529293,2,Royal Challengers Bengaluru,11,6,6,1,6.0,1,0,Medium
1529293,2,Royal Challengers Bengaluru,12,9,6,0,9.0,0,0,Medium
1529293,2,Royal Challengers Bengaluru,13,11,6,0,11.0,0,0,High
1529293,2,Royal Challengers Bengaluru,14,17,6,0,17.0,0,1,Very High
1529293,2,Royal Challengers Bengaluru,15,15,6,1,15.0,1,1,Very High
1529293,2,Royal Challengers Bengaluru,16,14,6,0,14.0,0,0,High
1529293,2,Royal Challengers Bengaluru,17,13,6,0,13.0,0,0,High
1529293,2,Royal Challengers Bengaluru,18,10,6,0,10.0,0,0,High
1529294,1,Delhi Capitals,0,7,6,0,7.0,0,0,Medium
1529294,1,Delhi Capitals,1,10,6,0,10.0,0,0,High
1529294,1,Delhi Capitals,2,11,6,0,11.0,0,0,High
1529294,1,Delhi Capitals,3,11,6,0,11.0,0,0,High
1529294,1,Delhi Capitals,4,10,6,1,10.0,1,0,High
1529294,1,Delhi Capitals,5,6,6,0,6.0,0,0,Medium
1529294,1,Delhi Capitals,6,7,6,0,7.0,0,0,Medium
1529294,1,Delhi Capitals,7,12,6,1,12.0,1,0,High
1529294,1,Delhi Capitals,8,3,6,0,3.0,0,0,Low
1529294,1,Delhi Capitals,9,3,6,1,3.0,1,0,Low
1529294,1,Delhi Capitals,10,9,6,2,9.0,1,0,Medium
1529294,1,Delhi Capitals,11,1,6,0,1.0,0,0,Low
1529294,1,Delhi Capitals,12,4,6,0,4.0,0,0,Low
1529294,1,Delhi Capitals,13,2,6,0,2.0,0,0,Low
1529294,1,Delhi Capitals,14,2,6,0,2.0,0,0,Low
1529294,1,Delhi Capitals,15,2,6,0,2.0,0,0,Low
1529294,1,Delhi Capitals,16,16,6,0,16.0,0,1,Very High
1529294,1,Delhi Capitals,17,10,6,0,10.0,0,0,High
1529294,1,Delhi Capitals,18,13,6,1,13.0,1,0,High
1529294,1,Delhi Capitals,19,3,6,2,3.0,1,0,Low
1529294,2,Kolkata Knight Riders,0,6,6,0,6.0,0,0,Medium
1529294,2,Kolkata Knight Riders,1,11,6,0,11.0,0,0,High
1529294,2,Kolkata Knight Riders,2,12,6,1,12.0,1,0,High
1529294,2,Kolkata Knight Riders,3,3,6,1,3.0,1,0,Low
1529294,2,Kolkata Knight Riders,4,2,6,0,2.0,0,0,Low
1529294,2,Kolkata Knight Riders,5,9,6,0,9.0,0,0,Medium
1529294,2,Kolkata Knight Riders,6,13,6,0,13.0,0,0,High
1529294,2,Kolkata Knight Riders,7,10,6,0,10.0,0,0,High
1529294,2,Kolkata Knight Riders,8,5,6,0,5.0,0,0,Low
1529294,2,Kolkata Knight Riders,9,4,6,0,4.0,0,0,Low
1529294,2,Kolkata Knight Riders,10,13,6,0,13.0,0,0,High
1529294,2,Kolkata Knight Riders,11,16,6,0,16.0,0,1,Very High
1529294,2,Kolkata Knight Riders,12,21,6,0,21.0,0,1,Very High
1529294,2,Kolkata Knight Riders,13,15,6,0,15.0,0,1,Very High
1529294,2,Kolkata Knight Riders,14,7,2,0,21.0,0,0,Medium
1529295,1,Gujarat Titans,0,17,6,0,17.0,0,1,Very High
1529295,1,Gujarat Titans,1,8,6,0,8.0,0,0,Medium
1529295,1,Gujarat Titans,2,11,6,0,11.0,0,0,High
1529295,1,Gujarat Titans,3,15,6,0,15.0,0,1,Very High
1529295,1,Gujarat Titans,4,15,6,0,15.0,0,1,Very High
1529295,1,Gujarat Titans,5,15,6,0,15.0,0,1,Very High
1529295,1,Gujarat Titans,6,10,6,0,10.0,0,0,High
1529295,1,Gujarat Titans,7,6,6,0,6.0,0,0,Medium
1529295,1,Gujarat Titans,8,10,6,0,10.0,0,0,High
1529295,1,Gujarat Titans,9,6,6,0,6.0,0,0,Medium
1529295,1,Gujarat Titans,10,5,6,1,5.0,1,0,Low
1529295,1,Gujarat Titans,11,17,6,0,17.0,0,1,Very High
1529295,1,Gujarat Titans,12,14,6,0,14.0,0,0,High
1529295,1,Gujarat Titans,13,5,6,1,5.0,1,0,Low
1529295,1,Gujarat Titans,14,11,6,0,11.0,0,0,High
1529295,1,Gujarat Titans,15,13,6,0,13.0,0,0,High
1529295,1,Gujarat Titans,16,17,6,1,17.0,1,1,Very High
1529295,1,Gujarat Titans,17,8,6,0,8.0,0,0,Medium
1529295,1,Gujarat Titans,18,4,6,1,4.0,1,0,Low
1529295,1,Gujarat Titans,19,21,6,0,21.0,0,1,Very High
1529295,2,Rajasthan Royals,0,11,6,0,11.0,0,0,High
1529295,2,Rajasthan Royals,1,15,6,0,15.0,0,1,Very High
1529295,2,Rajasthan Royals,2,12,6,1,12.0,1,0,High
1529295,2,Rajasthan Royals,3,2,6,1,2.0,1,0,Low
1529295,2,Rajasthan Royals,4,22,6,0,22.0,0,1,Very High
1529295,2,Rajasthan Royals,5,16,6,1,16.0,1,1,Very High
1529295,2,Rajasthan Royals,6,8,6,0,8.0,0,0,Medium
1529295,2,Rajasthan Royals,7,5,6,2,5.0,1,0,Low
1529295,2,Rajasthan Royals,8,2,6,0,2.0,0,0,Low
1529295,2,Rajasthan Royals,9,6,6,0,6.0,0,0,Medium
1529295,2,Rajasthan Royals,10,8,6,0,8.0,0,0,Medium
1529295,2,Rajasthan Royals,11,14,6,1,14.0,1,0,High
1529295,2,Rajasthan Royals,12,7,6,0,7.0,0,0,Medium
